STATIONS_ID,MESS_DATUM_BEGINN,MESS_DATUM_ENDE,QN_4,MO_N,MO_TT,MO_TX,MO_TN,MO_FK,MX_TX,MX_FX,MX_TN,MO_SD_S,QN_6,MO_RR,MX_RS,eor
       3404,18920101,18920131,    5,  5.87,  -0.24,    2.23,   -3.12,    3.49,   9.9,-999, -14.5,-999,    5,    47.7,    7.0,eor
       3404,18920201,18920229,    5,  6.06,   1.47,    4.96,   -1.66,    3.61,  12.0,-999, -12.4,-999,    5,    54.0,    9.8,eor
       3404,18920301,18920331,    5,  3.96,   0.76,    6.63,   -4.21,    2.93,  16.5,-999, -17.1,-999,    5,    51.1,   16.6,eor
       3404,18920401,18920430,    5,  4.23,   6.98,   13.03,    2.26,    2.87,  23.5,-999,  -2.1,-999,    5,    23.8,    5.5,eor
       3404,18920501,18920531,    5,  4.07,  13.17,   19.91,    6.70,    3.16,  35.0,-999,  -1.4,-999,    5,    35.4,   10.0,eor
       3404,18920601,18920630,    5,  5.32,  14.59,   21.33,    9.34,    3.18,  29.4,-999,   2.5,-999,    5,    70.4,   15.6,eor
       3404,18920701,18920731,    5,  4.75,  15.93,   22.53,   10.42,    2.63,  32.5,-999,   5.0,-999,    5,    43.3,   14.0,eor
       3404,18920801,18920831,    5,  4.64,  17.20,   24.26,   11.67,    2.08,  34.5,-999,   5.2,-999,    5,    40.3,   12.0,eor
       3404,18920901,18920930,    5,  3.83,  13.73,   18.76,    9.89,    2.54,  29.5,-999,   4.7,-999,    5,    94.2,   18.0,eor
       3404,18921001,18921031,    5,  5.51,   8.04,   12.19,    4.68,    2.81,  20.6,-999,  -2.0,-999,    5,    68.7,   12.6,eor
       3404,18921101,18921130,    5,  6.14,   4.90,    8.20,    2.19,    2.45,  15.0,-999,  -5.6,-999,    5,    28.9,   13.2,eor
       3404,18921201,18921231,    5,  6.11,  -0.36,    3.09,   -3.02,    3.12,   9.5,-999, -13.6,-999,    5,    65.6,   17.0,eor
       3404,18930101,18930131,    5,  5.24,  -4.20,   -0.51,   -7.80,    2.82,   7.3,-999, -18.0,-999,    5,    34.5,    7.5,eor
       3404,18930201,18930228,    5,  6.55,   3.35,    7.01,    0.47,    3.15,  12.0,-999,  -7.5,-999,    5,    90.3,   15.4,eor
       3404,18930301,18930331,    5,  3.94,   5.42,   11.17,    0.38,    3.41,  19.0,-999,  -3.5,-999,    5,    43.1,   12.2,eor
       3404,18930401,18930430,    5,  2.16,   9.43,   17.74,    2.65,    2.91,  25.5,-999,  -3.2,-999,    5,     2.7,    1.1,eor
       3404,18930501,18930531,    5,  4.79,  13.53,   20.50,    7.82,    3.04,  29.0,-999,  -0.2,-999,    5,    51.7,   15.6,eor
       3404,18930601,18930630,    5,  4.17,  16.01,   23.77,    9.82,    2.82,  33.0,-999,   4.0,-999,    5,    26.9,   11.1,eor
       3404,18930701,18930731,    5,  4.86,  17.26,   24.08,   11.77,    2.65,  35.2,-999,   8.0,-999,    5,   111.9,   22.2,eor
       3404,18930801,18930831,    5,  4.04,  17.45,   24.08,   11.97,    2.24,  33.5,-999,   5.5,-999,    5,    52.7,   20.2,eor
       3404,18930901,18930930,    5,  5.05,  12.38,   17.77,    7.57,    2.96,  23.0,-999,   1.5,-999,    5,    97.5,   20.7,eor
       3404,18931001,18931031,    5,  5.82,  10.32,   14.16,    6.35,    3.11,  22.3,-999,  -0.5,-999,    5,    83.0,   13.2,eor
       3404,18931101,18931130,    5,  5.05,   2.65,    5.85,   -0.85,    2.85,  12.0,-999,  -6.5,-999,    5,    64.9,   11.2,eor
       3404,18931201,18931231,    5,  5.09,   2.20,    4.91,   -0.81,    2.47,  12.5,-999,  -7.5,-999,    5,    37.5,    6.4,eor
       3404,18940101,18940131,    5,  5.26,   0.18,    2.75,   -3.15,    2.88,   8.0,-999, -16.5,-999,    5,    56.2,   10.5,eor
       3404,18940201,18940228,    5,  4.64,   2.96,    6.36,   -0.98,    3.62,  11.0,-999,  -9.0,-999,    5,    93.6,   17.0,eor
       3404,18940301,18940331,    5,  3.67,   5.91,   11.49,    0.71,    2.80,  21.0,-999,  -4.0,-999,    5,    48.2,    9.0,eor
       3404,18940401,18940430,    5,  3.95,  11.08,   18.29,    4.37,    2.38,  24.5,-999,   0.0,-999,    5,    60.2,   31.4,eor
       3404,18940501,18940531,    5,  4.30,  11.99,   19.01,    4.75,    3.04,  30.5,-999,  -0.5,-999,    5,    27.0,   16.4,eor
       3404,18940601,18940630,    5,  5.38,  14.67,   20.36,    9.09,    3.31,  29.5,-999,   3.5,-999,    5,    95.1,   19.6,eor
       3404,18940701,18940731,    5,  5.19,  17.91,   24.54,   11.61,    2.79,  34.3,-999,   8.5,-999,    5,   128.1,   29.8,eor
       3404,18940801,18940831,    5,  5.94,  15.19,   20.26,   10.35,    2.41,  29.0,-999,   5.0,-999,    5,   123.9,   16.8,eor
       3404,18940901,18940930,    5,  4.52,  11.40,   16.70,    7.01,    1.96,  22.0,-999,   3.0,-999,    5,    80.1,   13.1,eor
       3404,18941001,18941031,    5,  5.86,   8.25,   11.92,    4.58,    2.75,  17.0,-999,  -2.0,-999,    5,    70.8,   12.0,eor
       3404,18941101,18941130,    5,  5.57,   5.64,    8.83,    2.21,    2.80,  17.0,-999,  -2.5,-999,    5,    45.9,   12.8,eor
       3404,18941201,18941231,    5,  5.95,   2.68,    5.01,    0.06,    2.54,   8.5,-999,  -5.5,-999,    5,    80.4,   18.6,eor
       3404,18950101,18950131,    5,  6.79,  -2.48,   -0.01,   -5.66,    2.03,   7.0,-999, -19.0,-999,    5,    77.8,   11.3,eor
       3404,18950201,18950228,    5,  5.98,  -4.95,   -1.75,   -8.78,    3.05,   4.5,-999, -19.0,-999,    5,    20.3,    4.3,eor
       3404,18950301,18950331,    5,  5.19,   2.98,    7.53,   -0.75,    2.35,  14.0,-999, -11.6,-999,    5,    79.5,   14.6,eor
       3404,18950401,18950430,    5,  4.19,   9.45,   15.56,    4.55,    2.47,  24.0,-999,  -2.0,-999,    5,    56.9,   13.8,eor
       3404,18950501,18950531,    5,  3.65,  12.91,   19.97,    6.62,    2.71,  30.5,-999,   1.5,-999,    5,    76.9,   13.8,eor
       3404,18950601,18950630,    5,  4.52,  16.34,   24.12,   10.05,    2.29,  33.7,-999,   5.5,-999,    5,   114.4,   28.6,eor
       3404,18950701,18950731,    5,  5.54,  16.66,   22.81,   12.07,    2.27,  31.0,-999,   8.9,-999,    5,   111.7,   14.9,eor
       3404,18950801,18950831,    5,  4.46,  16.53,   22.88,   11.59,    2.02,  33.5,-999,   7.0,-999,    5,    79.8,   16.9,eor
       3404,18950901,18950930,    5,  2.89,  14.97,   22.43,    9.38,    1.97,  30.2,-999,   2.5,-999,    5,    17.9,    6.5,eor
       3404,18951001,18951031,    5,  5.65,   7.27,   11.52,    4.12,    2.47,  23.0,-999,  -2.0,-999,    5,    98.8,   32.9,eor
       3404,18951101,18951130,    5,  4.23,   5.12,    8.37,    1.97,    2.43,  17.7,-999,  -7.7,-999,    5,    77.8,   14.8,eor
       3404,18951201,18951231,    5,  6.44,   1.01,    3.26,   -1.10,    2.45,  11.1,-999,  -8.7,-999,    5,    85.2,   12.8,eor
       3404,18960101,18960131,    5,  7.08,   1.16,    3.27,   -0.66,    2.04,   7.5,-999,  -7.5,-999,    5,    53.6,   13.4,eor
       3404,18960201,18960229,    5,  5.01,   1.33,    4.55,   -1.61,    2.49,  10.0,-999,  -7.5,-999,    5,    10.7,    5.4,eor
       3404,18960301,18960331,    5,  5.78,   6.23,   10.79,    2.18,    2.49,  22.0,-999,  -4.5,-999,    5,   102.9,   15.9,eor
       3404,18960401,18960430,    5,  6.69,   7.27,   12.19,    3.66,    1.97,  19.0,-999,  -1.9,-999,    5,    54.4,   12.4,eor
       3404,18960501,18960531,    5,  4.08,  11.68,   18.05,    5.62,    1.99,  24.0,-999,   0.5,-999,    5,    13.2,    3.5,eor
       3404,18960601,18960630,    5,  4.62,  17.16,   23.42,   11.51,    1.79,  30.5,-999,   5.0,-999,    5,    93.6,   18.8,eor
       3404,18960701,18960731,    5,  4.80,  17.03,   22.63,   11.89,    1.96,  29.8,-999,   7.0,-999,    5,   112.0,   25.8,eor
       3404,18960801,18960831,    5,  5.53,  14.62,   19.69,   11.02,    2.46,  23.5,-999,   6.0,-999,    5,   136.2,   35.4,eor
       3404,18960901,18960930,    5,  5.56,  13.31,   17.87,   10.14,    2.88,  22.5,-999,   3.0,-999,    5,   108.7,   17.8,eor
       3404,18961001,18961031,    5,  5.98,   8.75,   12.58,    5.83,    2.63,  23.5,-999,   0.8,-999,    5,    71.0,   19.7,eor
       3404,18961101,18961130,    5,  4.80,   1.78,    4.93,   -1.34,    2.09,   8.7,-999,  -7.8,-999,    5,    37.4,   14.8,eor
       3404,18961201,18961231,    5,  6.55,   1.47,    3.10,   -0.56,    2.20,   7.4,-999,  -6.5,-999,    5,    49.3,   15.2,eor
       3404,18970101,18970131,    5,  6.28,  -1.98,    0.13,   -3.93,    2.75,   7.8,-999,  -8.4,-999,    5,    45.1,   17.5,eor
       3404,18970201,18970228,    5,  5.76,   2.35,    5.29,   -0.62,    2.26,  13.5,-999,  -8.0,-999,    5,    48.9,   11.5,eor
       3404,18970301,18970331,    5,  6.38,   6.08,   10.22,    3.04,    3.24,  17.0,-999,  -1.5,-999,    5,    72.6,    7.0,eor
       3404,18970401,18970430,    5,  4.82,   7.70,   13.25,    2.87,    2.72,  25.5,-999,  -2.5,-999,    5,    68.5,   18.0,eor
       3404,18970501,18970531,    5,  4.28,  11.58,   17.19,    6.59,    2.89,  28.1,-999,   1.0,-999,    5,    81.8,   15.5,eor
       3404,18970601,18970630,    5,  3.98,  17.72,   23.47,   11.79,    2.67,  31.5,-999,   6.0,-999,    5,    68.1,   21.2,eor
       3404,18970701,18970731,    5,  5.55,  16.62,   22.58,   12.17,    2.95,  30.0,-999,   8.5,-999,    5,    71.6,   14.8,eor
       3404,18970801,18970831,    5,  4.82,  17.43,   23.45,   13.05,    2.74,  29.0,-999,   9.6,-999,    5,    87.2,   19.7,eor
       3404,18970901,18970930,    5,  4.95,  12.68,   17.51,    8.97,    2.48,  24.5,-999,   4.5,-999,    5,    90.0,   23.0,eor
       3404,18971001,18971031,    5,  4.07,   8.46,   14.28,    4.50,    2.41,  24.5,-999,  -2.0,-999,    5,    27.5,   13.3,eor
       3404,18971101,18971130,    5,  4.62,   4.29,    7.92,    0.17,    2.67,  17.6,-999,  -7.6,-999,    5,    56.3,   18.0,eor
       3404,18971201,18971231,    5,  4.41,   3.16,    5.44,    0.52,    2.52,  12.0,-999,  -6.5,-999,    5,    58.2,   13.5,eor
       3404,18980101,18980131,    5,  6.75,   4.49,    6.49,    2.22,    2.41,  10.0,-999,  -4.7,-999,    5,    45.4,    8.4,eor
       3404,18980201,18980228,    5,  7.04,   2.70,    5.09,    0.45,    2.97,  10.2,-999,  -3.0,-999,    5,   161.5,   33.3,eor
       3404,18980301,18980331,    5,  6.39,   3.31,    6.21,    0.90,    3.25,  10.6,-999,  -1.8,-999,    5,    88.3,   16.2,eor
       3404,18980401,18980430,    5,  5.70,   8.24,   12.98,    3.97,    3.27,  20.5,-999,  -1.4,-999,    5,    57.8,   15.5,eor
       3404,18980501,18980531,    5,  5.85,  11.55,   16.77,    6.95,    3.74,  28.0,-999,   3.0,-999,    5,   126.0,   18.4,eor
       3404,18980601,18980630,    5,  5.80,  15.16,   20.80,   10.22,    2.77,  25.6,-999,   6.0,-999,    5,    69.2,   14.4,eor
       3404,18980701,18980731,    5,  5.44,  14.41,   19.38,   10.05,    3.40,  25.0,-999,   7.0,-999,    5,    99.3,   25.5,eor
       3404,18980801,18980831,    5,  3.46,  18.24,   24.66,   12.71,    3.97,  33.2,-999,   6.5,-999,    5,    51.3,   29.1,eor
       3404,18980901,18980930,    5,  3.31,  14.40,   21.47,    8.82,    3.11,  31.0,-999,   0.6,-999,    5,    23.9,    7.7,eor
       3404,18981001,18981031,    5,  5.64,   9.95,   14.22,    6.78,    2.44,  20.5,-999,   1.5,-999,    5,    43.5,    7.5,eor
       3404,18981101,18981130,    5,  5.19,   5.67,    9.28,    2.42,    3.01,  15.5,-999,  -2.5,-999,    5,    32.4,    9.7,eor
       3404,18981201,18981231,    5,  5.79,   5.35,    7.65,    2.61,    4.10,  12.8,-999,  -4.0,-999,    5,    86.3,   26.5,eor
       3404,18990101,18990131,    5,  4.92,   3.74,    6.84,    0.68,    3.76,  14.0,-999,  -8.5,-999,    5,    98.8,   23.0,eor
       3404,18990201,18990228,    5,  4.17,   3.63,    7.93,    0.01,    2.74,  19.5,-999,  -7.5,-999,    5,    35.0,   10.0,eor
       3404,18990301,18990331,    5,  4.60,   4.17,    9.29,   -0.06,    2.85,  18.5,-999,  -9.0,-999,    5,    28.1,    8.4,eor
       3404,18990401,18990430,    5,  5.66,   8.12,   12.69,    4.03,    3.37,  19.0,-999,  -0.1,-999,    5,    87.5,   11.0,eor
       3404,18990501,18990531,    5,  5.13,  11.38,   16.25,    6.69,    2.22,  25.0,-999,   0.2,-999,    5,   114.3,   39.7,eor
       3404,18990601,18990630,    5,  4.24,  16.13,   22.39,    9.79,    2.43,  29.1,-999,   5.5,-999,    5,     7.5,    2.9,eor
       3404,18990701,18990731,    5,  5.25,  18.04,   23.86,   12.81,    2.24,  31.6,-999,   8.5,-999,    5,   103.3,   35.9,eor
       3404,18990801,18990831,    5,  4.35,  17.79,   24.46,   11.26,    2.24,  31.6,-999,   7.1,-999,    5,    11.7,    7.5,eor
       3404,18990901,18990930,    5,  5.31,  13.07,   17.99,    9.73,    3.09,  29.7,-999,   5.5,-999,    5,   114.4,   11.3,eor
       3404,18991001,18991031,    5,  3.67,   8.19,   14.54,    3.30,    2.24,  18.2,-999,  -2.0,-999,    5,    27.5,    6.0,eor
       3404,18991101,18991130,    5,  6.28,   8.43,   11.33,    5.53,    2.37,  20.2,-999,  -2.1,-999,    5,    42.9,    9.3,eor
       3404,18991201,18991231,    5,  5.42,  -1.55,    1.31,   -4.86,    2.73,   9.5,-999, -17.0,-999,    5,    40.6,   16.0,eor
       3404,19000101,19000131,    5,  7.30,   2.38,    4.77,    0.20,    1.89,  10.0,-999, -11.5,-999,    5,    78.4,    9.8,eor
       3404,19000201,19000228,    5,  5.58,   2.03,    6.04,   -1.61,    2.07,  22.5,-999, -12.0,-999,    5,    66.4,   12.5,eor
       3404,19000301,19000331,    5,  5.27,   2.61,    7.32,   -1.27,    2.02,  16.2,-999,  -6.0,-999,    5,    10.5,    3.6,eor
       3404,19000401,19000430,    5,  5.23,   7.42,   12.53,    2.31,    2.21,  25.0,-999,  -7.5,-999,    5,    43.8,    6.5,eor
       3404,19000501,19000531,    5,  4.78,  11.58,   16.97,    5.48,    1.80,  26.5,-999,   0.0,-999,    5,    42.3,   15.0,eor
       3404,19000601,19000630,    5,  5.28,  16.29,   21.12,   11.28,    1.67,  28.6,-999,   8.5,-999,    5,    81.3,   16.6,eor
       3404,19000701,19000731,    5,  4.11,  19.09,   24.78,   13.12,    1.61,  33.5,-999,   6.5,-999,    5,    79.6,   34.0,eor
       3404,19000801,19000831,    5,  5.12,  16.44,   21.69,   11.64,    1.67,  30.0,-999,   7.0,-999,    5,    74.6,   12.5,eor
       3404,19000901,19000930,    5,  4.13,  13.54,   19.78,    8.42,    1.33,  27.6,-999,   3.9,-999,    5,    31.5,   13.2,eor
       3404,19001001,19001031,    5,  5.39,   9.31,   13.48,    5.47,    2.04,  24.6,-999,   0.5,-999,    5,    94.7,   14.3,eor
       3404,19001101,19001130,    5,  6.14,   5.69,    8.80,    2.85,    1.59,  15.5,-999,  -2.1,-999,    5,    38.5,    5.7,eor
       3404,19001201,19001231,    5,  6.97,   4.23,    6.37,    1.45,    1.94,  11.0,-999,  -5.5,-999,    5,   112.4,   18.4,eor
       3404,19010101,19010131,    5,  4.31,  -2.10,    1.17,   -5.91,    2.00,   9.0,-999, -15.4,-999,    5,    43.4,   14.4,eor
       3404,19010201,19010228,    5,  6.29,  -2.02,    1.10,   -5.76,    1.52,   8.0,-999, -19.0,-999,    5,    40.1,    7.1,eor
       3404,19010301,19010331,    5,  6.45,   3.03,    6.64,    0.43,    1.61,  13.0,-999,  -8.7,-999,    5,    76.9,   24.1,eor
       3404,19010401,19010430,    5,  4.60,   9.03,   14.14,    4.12,    1.84,  21.5,-999,   0.0,-999,    5,    82.4,   15.6,eor
       3404,19010501,19010531,    5,  4.10,  13.25,   19.56,    6.95,    1.52,  27.0,-999,   1.1,-999,    5,    50.1,   20.8,eor
       3404,19010601,19010630,    5,  4.96,  15.56,   21.04,    9.83,    1.45,  31.5,-999,   5.1,-999,    5,    41.6,    9.4,eor
       3404,19010701,19010731,    5,  4.29,  18.97,   24.83,   12.65,    1.26,  32.1,-999,   9.1,-999,    5,    66.7,   27.0,eor
       3404,19010801,19010831,    5,  4.90,  16.69,   22.55,   11.85,    1.53,  32.1,-999,   7.5,-999,    5,    77.2,   21.1,eor
       3404,19010901,19010930,    5,  4.60,  14.14,   18.89,    9.81,    1.46,  26.6,-999,   4.0,-999,    5,    78.3,   36.8,eor
       3404,19011001,19011031,    5,  5.89,   9.82,   13.73,    6.72,    1.69,  24.0,-999,   1.2,-999,    5,   120.6,   26.7,eor
       3404,19011101,19011130,    5,  5.07,   4.29,    7.56,    1.20,    1.88,  11.5,-999,  -4.0,-999,    5,   114.5,   21.8,eor
       3404,19011201,19011231,    5,  6.56,   2.22,    4.30,   -0.11,    1.86,  11.5,-999,  -8.5,-999,    5,    82.2,   16.8,eor
       3404,19020101,19020131,    5,  6.94,   3.92,    6.14,    1.71,    2.01,  10.0,-999,  -4.5,-999,    5,    75.7,   10.5,eor
       3404,19020201,19020228,    5,  5.57,  -0.64,    2.19,   -3.62,    1.58,  11.0,-999, -11.9,-999,    5,    26.1,    6.8,eor
       3404,19020301,19020331,    5,  5.66,   4.71,    8.95,    1.32,    1.92,  14.5,-999,  -3.9,-999,    5,    68.9,    9.9,eor
       3404,19020401,19020430,    5,  4.63,   8.68,   13.59,    4.03,    1.87,  24.5,-999,  -1.4,-999,    5,    45.8,   12.4,eor
       3404,19020501,19020531,    5,  5.95,   9.08,   13.96,    4.85,    1.53,  28.1,-999,  -0.9,-999,    5,   102.2,   17.0,eor
       3404,19020601,19020630,    5,  4.03,  16.19,   21.81,   10.20,    1.65,  32.1,-999,   4.5,-999,    5,    74.1,   16.3,eor
       3404,19020701,19020731,    5,  5.48,  15.62,   21.01,   11.09,    1.67,  29.0,-999,   6.0,-999,    5,    60.4,   16.5,eor
       3404,19020801,19020831,    5,  5.52,  14.57,   19.89,   10.23,    1.47,  27.5,-999,   6.1,-999,    5,    86.2,   13.7,eor
       3404,19020901,19020930,    5,  4.18,  12.54,   17.76,    8.63,    1.64,  28.5,-999,   2.1,-999,    5,    48.3,   14.9,eor
       3404,19021001,19021031,    5,  6.07,   7.61,   11.42,    4.50,    1.49,  19.5,-999,  -0.5,-999,    5,    80.5,   14.0,eor
       3404,19021101,19021130,    5,  4.37,   3.36,    6.89,    0.19,    1.78,  15.0,-999,  -9.5,-999,    5,    19.6,    7.7,eor
       3404,19021201,19021231,    5,  6.08,  -0.51,    2.07,   -2.81,    2.04,  10.5,-999, -14.5,-999,    5,    74.4,   11.3,eor
       3404,19030101,19030131,    5,  5.48,   2.38,    4.94,   -0.01,    1.59,  10.8,-999,  -8.5,-999,    5,    45.3,   11.4,eor
       3404,19030201,19030228,    5,  5.78,   5.20,    8.58,    1.77,    2.34,  13.5,-999,  -5.5,-999,    5,    71.8,   19.2,eor
       3404,19030301,19030331,    5,  4.56,   7.05,   12.16,    3.01,    1.92,  22.0,-999,  -2.5,-999,    5,    46.7,    9.8,eor
       3404,19030401,19030430,    5,  5.54,   4.95,    8.94,    1.76,    1.87,  18.0,-999,  -1.0,-999,    5,   101.5,   16.2,eor
       3404,19030501,19030531,    5,  4.45,  13.05,   18.63,    7.93,    1.48,  28.0,-999,   2.0,-999,    5,    77.6,   35.5,eor
       3404,19030601,19030630,    5,  5.16,  15.20,   20.21,    9.86,    1.53,  29.1,-999,   5.5,-999,    5,    46.1,   13.4,eor
       3404,19030701,19030731,    5,  5.87,  16.34,   21.53,   11.57,    1.52,  29.6,-999,   7.0,-999,    5,   114.0,   25.0,eor
       3404,19030801,19030831,    5,  5.75,  15.07,   19.76,   11.58,    1.67,  26.0,-999,   6.0,-999,    5,    89.6,   11.6,eor
       3404,19030901,19030930,    5,  3.84,  14.14,   19.52,    9.77,    1.68,  31.0,-999,   4.5,-999,    5,    89.0,   17.0,eor
       3404,19031001,19031031,    5,  5.19,  10.47,   14.31,    7.32,    1.98,  22.5,-999,   0.5,-999,    5,    90.2,   14.0,eor
       3404,19031101,19031130,    5,  6.05,   5.17,    8.23,    2.55,    1.73,  13.0,-999,  -2.0,-999,    5,    86.6,   15.0,eor
       3404,19031201,19031231,    5,  5.79,   0.58,    2.52,   -1.49,    1.45,   9.5,-999,  -9.0,-999,    5,    23.1,    6.6,eor
       3404,19040101,19040131,    5,  6.00,   0.07,    2.64,   -2.49,    1.68,   9.0,-999, -10.0,-999,    5,    58.2,   12.5,eor
       3404,19040201,19040229,    5,  6.04,   2.28,    5.14,   -0.19,    2.20,  10.0,-999,  -6.0,-999,    5,    70.1,   19.4,eor
       3404,19040301,19040331,    5,  6.32,   3.42,    7.30,    0.66,    1.52,  15.5,-999,  -3.5,-999,    5,    62.1,   16.2,eor
       3404,19040401,19040430,    5,  5.13,   9.63,   14.74,    5.58,    2.19,  27.5,-999,  -0.5,-999,    5,    31.1,    8.1,eor
       3404,19040501,19040531,    5,  4.76,  12.83,   18.45,    7.64,    2.15,  30.0,-999,   2.0,-999,    5,    40.2,    8.3,eor
       3404,19040601,19040630,    5,  4.84,  15.20,   20.34,   10.02,    2.97,  26.3,-999,   6.5,-999,    5,    65.7,   11.6,eor
       3404,19040701,19040731,    5,  2.67,  19.21,   25.40,   12.78,    2.84,  34.6,-999,   7.4,-999,    5,    58.5,   32.3,eor
       3404,19040801,19040831,    5,  3.78,  16.63,   22.45,   11.28,    2.86,  32.8,-999,   6.3,-999,    5,    53.2,   12.0,eor
       3404,19040901,19040930,    5,  4.04,  12.53,   17.93,    7.82,    2.50,  23.8,-999,   2.8,-999,    5,    33.8,   16.9,eor
       3404,19041001,19041031,    5,  4.81,   9.20,   13.25,    5.78,    2.68,  19.5,-999,  -1.4,-999,    5,    39.0,    6.8,eor
       3404,19041101,19041130,    5,  6.41,   4.63,    6.78,    2.28,    2.95,  13.3,-999,  -4.2,-999,    5,    76.1,   34.8,eor
       3404,19041201,19041231,    5,  6.85,   4.05,    6.09,    1.88,    2.81,  11.2,-999,  -5.9,-999,    5,    55.5,   11.4,eor
       3404,19050101,19050131,    5,  5.35,   0.73,    2.99,   -1.82,    3.28,   8.3,-999, -11.5,-999,    5,    45.9,   13.4,eor
       3404,19050201,19050228,    5,  6.28,   3.03,    5.44,    0.70,    2.96,   9.3,-999,  -4.2,-999,    5,    28.1,    2.8,eor
       3404,19050301,19050331,    5,  5.72,   5.85,    9.51,    2.42,    2.71,  14.7,-999,  -1.4,-999,    5,    87.6,   12.2,eor
       3404,19050401,19050430,    5,  5.22,   6.52,   10.77,    2.90,    2.63,  17.6,-999,  -6.6,-999,    5,    70.6,   14.2,eor
       3404,19050501,19050531,    5,  5.30,  13.14,   18.30,    7.54,    2.61,  29.4,-999,   1.9,-999,    5,    26.9,   15.2,eor
       3404,19050601,19050630,    5,  5.18,  17.80,   23.14,   12.72,    2.50,  32.5,-999,   8.0,-999,    5,    64.8,   26.9,eor
       3404,19050701,19050731,    5,  5.58,  18.82,   24.18,   14.08,    1.91,  30.3,-999,   9.4,-999,    5,    60.7,   17.2,eor
       3404,19050801,19050831,    5,  5.02,  16.79,   22.05,   12.45,    2.38,  29.7,-999,   6.5,-999,    5,    71.5,   16.2,eor
       3404,19050901,19050930,    5,  5.96,  13.12,   17.46,    9.97,    2.32,  23.3,-999,   4.6,-999,    5,    68.2,   14.6,eor
       3404,19051001,19051031,    5,  5.93,   5.56,    9.20,    3.01,    2.95,  12.9,-999,  -2.3,-999,    5,   121.2,   35.9,eor
       3404,19051101,19051130,    5,  6.56,   4.01,    6.32,    2.10,    2.50,  14.1,-999,  -3.4,-999,    5,    34.1,    8.8,eor
       3404,19051201,19051231,    5,  6.51,   2.20,    4.31,    0.19,    2.30,  11.9,-999,  -7.2,-999,    5,    31.8,    8.5,eor
       3404,19060101,19060131,    5,  5.92,   3.20,    5.31,    0.99,    3.82,  10.1,-999,  -6.8,-999,    5,   116.7,   17.0,eor
       3404,19060201,19060228,    5,  6.30,   2.17,    4.44,    0.32,    2.88,   9.1,-999,  -2.2,-999,    5,    46.3,    6.8,eor
       3404,19060301,19060331,    5,  5.24,   3.70,    7.35,    0.85,    3.53,  18.2,-999,  -5.6,-999,    5,    58.1,    8.2,eor
       3404,19060401,19060430,    5,  3.69,   8.72,   14.22,    3.31,    2.31,  23.0,-999,   0.1,-999,    5,    25.5,    8.7,eor
       3404,19060501,19060531,    5,  5.99,  13.60,   18.55,    9.41,    2.14,  25.5,-999,   1.9,-999,    5,    77.7,   23.6,eor
       3404,19060601,19060630,    5,  5.76,  15.50,   20.83,   10.89,    2.44,  30.1,-999,   5.7,-999,    5,    41.5,   12.8,eor
       3404,19060701,19060731,    5,  4.89,  17.87,   23.32,   12.86,    1.90,  30.7,-999,   6.6,-999,    5,    80.1,   23.3,eor
       3404,19060801,19060831,    5,  4.25,  16.95,   22.61,   12.68,    2.49,  30.3,-999,   7.0,-999,    5,    64.2,   17.0,eor
       3404,19060901,19060930,    5,  4.42,  13.24,   19.12,    8.99,    1.88,  32.2,-999,   1.4,-999,    5,    48.7,   15.2,eor
       3404,19061001,19061031,    5,  4.74,  11.26,   16.08,    7.87,    2.24,  21.1,-999,   1.3,-999,    5,    51.2,   19.1,eor
       3404,19061101,19061130,    5,  6.51,   7.74,   10.18,    5.41,    2.88,  16.7,-999,  -1.5,-999,    5,    69.7,    9.4,eor
       3404,19061201,19061231,    5,  5.55,  -0.74,    1.74,   -3.26,    2.66,   9.6,-999, -13.8,-999,    5,    70.2,   10.2,eor
       3404,19070101,19070131,    5,  5.99,   1.50,    3.69,   -0.68,    3.15,   8.6,-999, -14.5,-999,    5,    43.0,    6.5,eor
       3404,19070201,19070228,    5,  6.35,   0.15,    3.01,   -2.27,    2.80,   9.2,-999, -11.4,-999,    5,    52.1,   13.9,eor
       3404,19070301,19070331,    5,  4.00,   4.49,    8.46,    1.04,    2.94,  18.8,-999,  -5.2,-999,    5,    50.2,   13.8,eor
       3404,19070401,19070430,    5,  4.08,   7.66,   12.54,    3.39,    2.53,  17.7,-999,  -1.1,-999,    5,    18.6,    2.7,eor
       3404,19070501,19070531,    5,  4.43,  13.41,   18.85,    7.79,    2.13,  31.1,-999,   0.7,-999,    5,    37.8,   11.0,eor
       3404,19070601,19070630,    5,  6.02,  14.54,   19.00,   10.29,    2.42,  25.6,-999,   5.5,-999,    5,    95.5,   12.6,eor
       3404,19070701,19070731,    5,  6.06,  14.44,   19.15,   10.65,    2.35,  26.3,-999,   6.3,-999,    5,    68.1,   10.7,eor
       3404,19070801,19070831,    5,  5.50,  15.62,   20.47,   11.67,    2.40,  29.6,-999,   5.4,-999,    5,   107.5,   59.1,eor
       3404,19070901,19070930,    5,  4.00,  13.99,   19.72,    9.42,    1.80,  26.9,-999,   2.3,-999,    5,    18.4,    6.9,eor
       3404,19071001,19071031,    5,  5.82,  12.03,   16.51,    8.87,    1.91,  23.9,-999,   4.6,-999,    5,    39.4,    9.0,eor
